id,stop_id,on_street,cross_street,routes,boardings,alightings,month_beginning,daytype,location,lat,lon,num_routes,route,total_traffic
185,272,ROOSEVELT,KARLOV,12,87.1,66.5,10/01/2012,Weekday,"(41.86607500, -87.72772100)",41.866075,-87.727721,1,12,153.6
186,274,ROOSEVELT,SPRINGFIELD,12,118,45.9,10/01/2012,Weekday,"(41.86611509, -87.72282126)",41.86611509,-87.72282126,1,12,163.9
187,275,ROOSEVELT,INDEPENDENCE,12,204.2,90.4,10/01/2012,Weekday,"(41.86614847, -87.72026246)",41.86614847,-87.72026246,1,12,294.6
188,277,ROOSEVELT,LAWNDALE,12,143.1,53,10/01/2012,Weekday,"(41.86617777, -87.71794192)",41.86617777,-87.71794192,1,12,196.1
189,278,ROOSEVELT,CENTRAL PARK,12,205.4,102.6,10/01/2012,Weekday,"(41.86620404, -87.71563462)",41.86620404,-87.71563462,1,12,308
190,279,ROOSEVELT,ST. LOUIS,12,80.2,100.7,10/01/2012,Weekday,"(41.86625800, -87.71308100)",41.866258,-87.713081,1,12,180.9
191,283,ROOSEVELT,ALBANY,12,50.1,114.5,10/01/2012,Weekday,"(41.86634562, -87.70324700)",41.86634562,-87.703247,1,12,164.6
192,284,ROOSEVELT,SACRAMENTO,12,89.4,77.3,10/01/2012,Weekday,"(41.86637030, -87.70095350)",41.8663703,-87.7009535,1,12,166.7
193,285,ROOSEVELT,FRANCISCO,12,57.5,148.5,10/01/2012,Weekday,"(41.86641900, -87.69842700)",41.866419,-87.698427,1,12,206
194,287,ROOSEVELT,WASHTENAW,12,36.4,19.3,10/01/2012,Weekday,"(41.86647500, -87.69352700)",41.866475,-87.693527,1,12,55.7
195,288,ROOSEVELT,TALMAN,12,12.4,4.2,10/01/2012,Weekday,"(41.86648500, -87.69230200)",41.866485,-87.692302,1,12,16.6
196,296,ROOSEVELT,WOLCOTT,12,8.2,1.9,10/01/2012,Weekday,"(41.86662475, -87.67356740)",41.86662475,-87.6735674,1,12,10.1
197,297,ROOSEVELT,WOOD,12,134.2,44.7,10/01/2012,Weekday,"(41.86664343, -87.67146821)",41.86664343,-87.67146821,1,12,178.9
198,298,ROOSEVELT,PAULINA,12,150.8,192.7,10/01/2012,Weekday,"(41.86669057, -87.66900774)",41.86669057,-87.66900774,1,12,343.5
199,300,ROOSEVELT,LAFLIN,12,5.3,5.9,10/01/2012,Weekday,"(41.86676743, -87.66409989)",41.86676743,-87.66409989,1,12,11.2
200,302,ROOSEVELT,THROOP,12,68.6,94.9,10/01/2012,Weekday,"(41.86684613, -87.65925658)",41.86684613,-87.65925658,1,12,163.5
201,303,ROOSEVELT,RACINE,12,299.4,186.6,10/01/2012,Weekday,"(41.86688693, -87.65681615)",41.86688693,-87.65681615,1,12,486
202,305,ROOSEVELT,BLUE ISLAND,12,108.7,41.4,10/01/2012,Weekday,"(41.86693795, -87.65360529)",41.86693795,-87.65360529,1,12,150.1
203,306,ROOSEVELT,MORGAN,12,94,71.5,10/01/2012,Weekday,"(41.86702954, -87.65122372)",41.86702954,-87.65122372,1,12,165.5
204,307,ROOSEVELT,900 EAST,12,27.2,64.2,10/01/2012,Weekday,"(41.86700611, -87.64940554)",41.86700611,-87.64940554,1,12,91.4
205,318,ROOSEVELT,MICHIGAN,12,27.9,493,10/01/2012,Weekday,"(41.86733300, -87.62434500)",41.867333,-87.624345,1,12,520.9
206,331,ROOSEVELT,HALSTED,12,259,499.5,10/01/2012,Weekday,"(41.86727379, -87.64654307)",41.86727379,-87.64654307,1,12,758.5
207,332,ROOSEVELT,900 WEST,12,47.1,38.4,10/01/2012,Weekday,"(41.86721921, -87.64943144)",41.86721921,-87.64943144,1,12,85.5
208,333,ROOSEVELT,MORGAN,12,81.9,129.6,10/01/2012,Weekday,"(41.86718872, -87.65089349)",41.86718872,-87.65089349,1,12,211.5
209,334,ROOSEVELT,BLUE ISLAND,12,78.2,151.4,10/01/2012,Weekday,"(41.86716720, -87.65307965)",41.8671672,-87.65307965,1,12,229.6
210,335,ROOSEVELT,MAY,12,12.3,17.6,10/01/2012,Weekday,"(41.86711341, -87.65499111)",41.86711341,-87.65499111,1,12,29.9
211,336,ROOSEVELT,RACINE,12,188.8,285.4,10/01/2012,Weekday,"(41.86710533, -87.65651505)",41.86710533,-87.65651505,1,12,474.2
212,337,ROOSEVELT,THROOP,12,100.1,123.1,10/01/2012,Weekday,"(41.86706609, -87.65903469)",41.86706609,-87.65903469,1,12,223.2
213,340,ROOSEVELT,ASHLAND,12,360.3,332.3,10/01/2012,Weekday,"(41.86695091, -87.66619588)",41.86695091,-87.66619588,1,12,692.6
214,341,ROOSEVELT,PAULINA,12,163.5,163.5,10/01/2012,Weekday,"(41.86702876, -87.66879274)",41.86702876,-87.66879274,1,12,327
215,342,ROOSEVELT,WOOD,12,66.7,180.5,10/01/2012,Weekday,"(41.86700369, -87.67112322)",41.86700369,-87.67112322,1,12,247.2
216,343,ROOSEVELT,WOLCOTT,12,2.4,18.8,10/01/2012,Weekday,"(41.86695936, -87.67353822)",41.86695936,-87.67353822,1,12,21.2
217,344,ROOSEVELT,DAMEN,12,71,213.6,10/01/2012,Weekday,"(41.86693534, -87.67595278)",41.86693534,-87.67595278,1,12,284.6
218,348,ROOSEVELT,WESTERN,12,361.8,266.7,10/01/2012,Weekday,"(41.86671595, -87.68585449)",41.86671595,-87.68585449,1,12,628.5
219,349,ROOSEVELT,CAMPBELL (east leg),12,19.2,11.6,10/01/2012,Weekday,"(41.86668409, -87.68877572)",41.86668409,-87.68877572,1,12,30.8
220,350,ROOSEVELT,TALMAN,12,3.9,16.7,10/01/2012,Weekday,"(41.86659701, -87.69216700)",41.86659701,-87.692167,1,12,20.6
221,351,ROOSEVELT,WASHTENAW,12,17.9,76.3,10/01/2012,Weekday,"(41.86663483, -87.69330210)",41.86663483,-87.6933021,1,12,94.2
222,353,ROOSEVELT,FRANCISCO,12,58.6,80.5,10/01/2012,Weekday,"(41.86656508, -87.69825112)",41.86656508,-87.69825112,1,12,139.1
223,354,ROOSEVELT,SACRAMENTO,12,105.2,122.5,10/01/2012,Weekday,"(41.86653975, -87.70064598)",41.86653975,-87.70064598,1,12,227.7
224,355,ROOSEVELT,ALBANY,12,84.8,51.7,10/01/2012,Weekday,"(41.86651191, -87.70314478)",41.86651191,-87.70314478,1,12,136.5
225,356,ROOSEVELT,KEDZIE,12,348.6,364.9,10/01/2012,Weekday,"(41.86650058, -87.70540269)",41.86650058,-87.70540269,1,12,713.5
226,357,ROOSEVELT,SPAULDING,12,53.5,71.6,10/01/2012,Weekday,"(41.86644971, -87.70792594)",41.86644971,-87.70792594,1,12,125.1
227,358,ROOSEVELT,HOMAN,12,301.3,396.5,10/01/2012,Weekday,"(41.86641794, -87.71026976)",41.86641794,-87.71026976,1,12,697.8
228,359,ROOSEVELT,ST. LOUIS,12,70.9,111.8,10/01/2012,Weekday,"(41.86640459, -87.71287363)",41.86640459,-87.71287363,1,12,182.7
229,361,ROOSEVELT,LAWNDALE,12,25.4,108.4,10/01/2012,Weekday,"(41.86634534, -87.71776518)",41.86634534,-87.71776518,1,12,133.8
230,362,ROOSEVELT,INDEPENDENCE,12,99.4,215.5,10/01/2012,Weekday,"(41.86632553, -87.71938526)",41.86632553,-87.71938526,1,12,314.9
231,364,ROOSEVELT,SPRINGFIELD,12,42.5,208.3,10/01/2012,Weekday,"(41.86628473, -87.72265925)",41.86628473,-87.72265925,1,12,250.8
232,365,ROOSEVELT,PULASKI,12,189.7,558.3,10/01/2012,Weekday,"(41.86625401, -87.72504075)",41.86625401,-87.72504075,1,12,748
233,366,ROOSEVELT,KARLOV,12,40,115.5,10/01/2012,Weekday,"(41.86620917, -87.72754305)",41.86620917,-87.72754305,1,12,155.5
234,367,ROOSEVELT,KEELER,12,45.2,122,10/01/2012,Weekday,"(41.86618436, -87.72995235)",41.86618436,-87.72995235,1,12,167.2
235,368,ROOSEVELT,KILDARE,12,29.6,102.7,10/01/2012,Weekday,"(41.86612304, -87.73235721)",41.86612304,-87.73235721,1,12,132.3
236,369,ROOSEVELT,KOSTNER,12,49.3,156.5,10/01/2012,Weekday,"(41.86610406, -87.73479765)",41.86610406,-87.73479765,1,12,205.8
237,370,ROOSEVELT,KILBOURN,12,5.9,11.9,10/01/2012,Weekday,"(41.86606861, -87.73720243)",41.86606861,-87.73720243,1,12,17.8
238,373,ROOSEVELT,47TH AVENUE,12,1.1,10.4,10/01/2012,Weekday,"(41.86601816, -87.74225350)",41.86601816,-87.7422535,1,12,11.5
239,375,ROOSEVELT,49TH AVENUE,12,38.5,78.8,10/01/2012,Weekday,"(41.86593304, -87.74702963)",41.86593304,-87.74702963,1,12,117.3
240,376,ROOSEVELT,50TH AVENUE,12,6.7,45.7,10/01/2012,Weekday,"(41.86590245, -87.74946275)",41.86590245,-87.74946275,1,12,52.4
241,377,ROOSEVELT,51ST AVENUE,12,4,24.7,10/01/2012,Weekday,"(41.86584906, -87.75203042)",41.86584906,-87.75203042,1,12,28.7
242,379,ROOSEVELT,5300 WEST,12,1.3,8.2,10/01/2012,Weekday,"(41.86581474, -87.75701270)",41.86581474,-87.7570127,1,12,9.5
243,380,ROOSEVELT,54TH AVENUE,12,2.2,12.9,10/01/2012,Weekday,"(41.86576771, -87.75926107)",41.86576771,-87.75926107,1,12,15.1
244,381,ROOSEVELT,5500 WEST,12,0.2,4.4,10/01/2012,Weekday,"(41.86571503, -87.76209880)",41.86571503,-87.7620988,1,12,4.6
245,382,ROOSEVELT,CENTRAL,12,39.5,240.2,10/01/2012,Weekday,"(41.86566632, -87.76416931)",41.86566632,-87.76416931,1,12,279.7
246,386,MADISON,AUSTIN,20,619.2,156.6,10/01/2012,Weekday,"(41.88031300, -87.77404300)",41.880313,-87.774043,1,20,775.8
247,388,MADISON,MAYFIELD (east leg),20,159.2,5.1,10/01/2012,Weekday,"(41.88000915, -87.77147230)",41.88000915,-87.7714723,1,20,164.3
248,389,MADISON,MENARD,20,127.8,14.7,10/01/2012,Weekday,"(41.88008776, -87.76992191)",41.88008776,-87.76992191,1,20,142.5
249,390,MADISON,WALLER,20,70.9,14.4,10/01/2012,Weekday,"(41.88010476, -87.76821491)",41.88010476,-87.76821491,1,20,85.3
250,391,MADISON,PARKSIDE,20,73.4,39.2,10/01/2012,Weekday,"(41.88014676, -87.76661691)",41.88014676,-87.76661691,1,20,112.6
251,393,MADISON,PINE,20,81.7,15.8,10/01/2012,Weekday,"(41.88018349, -87.76321770)",41.88018349,-87.7632177,1,20,97.5
252,394,MADISON,LOTUS (west leg),20,201,51.7,10/01/2012,Weekday,"(41.88020276, -87.76191891)",41.88020276,-87.76191891,1,20,252.7
253,395,MADISON,LONG,20,126.6,31.5,10/01/2012,Weekday,"(41.88019981, -87.75996715)",41.88019981,-87.75996715,1,20,158.1
254,396,MADISON,LOCKWOOD (west leg),20,136.6,65.9,10/01/2012,Weekday,"(41.88025187, -87.75778965)",41.88025187,-87.75778965,1,20,202.5
255,397,MADISON,LARAMIE,20,522.6,228.5,10/01/2012,Weekday,"(41.88027000, -87.75526000)",41.88027,-87.75526,1,20,751.1
256,402,MADISON,KILPATRICK,20,72.7,53,10/01/2012,Weekday,"(41.88044300, -87.74299800)",41.880443,-87.742998,1,20,125.7
257,403,MADISON,KENTON (west leg),20,52.4,47.4,10/01/2012,Weekday,"(41.88047500, -87.74070500)",41.880475,-87.740705,1,20,99.8
258,406,MADISON,KILDARE,20,185.8,197,10/01/2012,Weekday,"(41.88053063, -87.73312410)",41.88053063,-87.7331241,1,20,382.8
259,409,MADISON,PULASKI,20,596,547.3,10/01/2012,Weekday,"(41.88061422, -87.72582347)",41.88061422,-87.72582347,1,20,1143.3
260,410,MADISON,SPRINGFIELD,20,193.2,114.4,10/01/2012,Weekday,"(41.88069700, -87.72338800)",41.880697,-87.723388,1,20,307.6
261,411,MADISON,HAMLIN,20,240.7,138.2,10/01/2012,Weekday,"(41.88073000, -87.72102500)",41.88073,-87.721025,1,20,378.9
262,412,MADISON,CENTRAL PARK,20,43.9,66.6,10/01/2012,Weekday,"(41.88080720, -87.71597450)",41.8808072,-87.7159745,1,20,110.5
263,413,MADISON,ST. LOUIS,20,15,93.4,10/01/2012,Weekday,"(41.88081388, -87.71381964)",41.88081388,-87.71381964,1,20,108.4
264,415,MADISON,SPAULDING,20,33.5,45.1,10/01/2012,Weekday,"(41.88088700, -87.70872200)",41.880887,-87.708722,1,20,78.6
265,416,MADISON,KEDZIE,20,304.3,506.4,10/01/2012,Weekday,"(41.88090200, -87.70633300)",41.880902,-87.706333,1,20,810.7
266,417,MADISON,ALBANY (east leg),20,72,81.2,10/01/2012,Weekday,"(41.88095200, -87.70314700)",41.880952,-87.703147,1,20,153.2
267,420,MADISON,CALIFORNIA,20,222.2,216.1,10/01/2012,Weekday,"(41.88100858, -87.69600765)",41.88100858,-87.69600765,1,20,438.3
268,421,MADISON,WASHTENAW,20,38.2,56.4,10/01/2012,Weekday,"(41.88103245, -87.69404800)",41.88103245,-87.694048,1,20,94.6
269,423,MADISON,CAMPBELL (west leg),20,33.7,179.8,10/01/2012,Weekday,"(41.88106252, -87.68897646)",41.88106252,-87.68897646,1,20,213.5
270,427,MADISON,HOYNE,20,130.6,159.8,10/01/2012,Weekday,"(41.88123200, -87.67929300)",41.881232,-87.679293,1,20,290.4
271,428,MADISON,DAMEN,20,130.9,198.4,10/01/2012,Weekday,"(41.88126200, -87.67685000)",41.881262,-87.67685,1,20,329.3
272,429,MADISON,UNITED CENTER (1900W),20,74.5,44.5,10/01/2012,Weekday,"(41.88129674, -87.67424663)",41.88129674,-87.67424663,1,20,119
273,430,MADISON,WOOD,20,66.6,94.7,10/01/2012,Weekday,"(41.88132840, -87.67186305)",41.8813284,-87.67186305,1,20,161.3
274,431,MADISON,PAULINA,20,34.8,51,10/01/2012,Weekday,"(41.88137000, -87.66951300)",41.88137,-87.669513,1,20,85.8
275,432,MADISON,ASHLAND,20,189.4,349.8,10/01/2012,Weekday,"(41.88139461, -87.66699977)",41.88139461,-87.66699977,1,20,539.2
276,435,MADISON,THROOP (east leg),20,219.1,51.6,10/01/2012,Weekday,"(41.88152500, -87.65976500)",41.881525,-87.659765,1,20,270.7
277,436,MADISON,RACINE (west leg),20,204.6,67.1,10/01/2012,Weekday,"(41.88154500, -87.65733300)",41.881545,-87.657333,1,20,271.7
278,437,MADISON,ABERDEEN (west leg),20,115.3,23.8,10/01/2012,Weekday,"(41.88160800, -87.65489700)",41.881608,-87.654897,1,20,139.1
279,439,MADISON,PEORIA,20,136.8,51.9,10/01/2012,Weekday,"(41.88167775, -87.64983775)",41.88167775,-87.64983775,1,20,188.7
280,456,MADISON,JEFFERSON,20,159.6,190.4,10/01/2012,Weekday,"(41.88191463, -87.64283539)",41.88191463,-87.64283539,1,20,350
281,458,MADISON,PEORIA,20,52.2,157.9,10/01/2012,Weekday,"(41.88180000, -87.64947700)",41.8818,-87.649477,1,20,210.1
282,459,MADISON,MORGAN,20,78.9,189.8,10/01/2012,Weekday,"(41.88176700, -87.65183300)",41.881767,-87.651833,1,20,268.7
283,460,MADISON,ABERDEEN (east leg),20,18.8,163.4,10/01/2012,Weekday,"(41.88172200, -87.65419500)",41.881722,-87.654195,1,20,182.2
284,462,MADISON,THROOP (west leg),20,38.6,176.6,10/01/2012,Weekday,"(41.88164000, -87.65948300)",41.88164,-87.659483,1,20,215.2
285,463,MADISON,LOOMIS (east leg),20,16.7,68.8,10/01/2012,Weekday,"(41.88158700, -87.66204000)",41.881587,-87.66204,1,20,85.5
286,464,MADISON,LAFLIN,20,51.1,203.7,10/01/2012,Weekday,"(41.88154800, -87.66449000)",41.881548,-87.66449,1,20,254.8
287,465,MADISON,ASHLAND,20,380.7,194.6,10/01/2012,Weekday,"(41.88152300, -87.66656700)",41.881523,-87.666567,1,20,575.3
288,466,MADISON,PAULINA,20,161.2,92.7,10/01/2012,Weekday,"(41.88149000, -87.66911300)",41.88149,-87.669113,1,20,253.9
289,468,MADISON,UNITED CENTER (1900W),20,48.3,91.9,10/01/2012,Weekday,"(41.88141872, -87.67423738)",41.88141872,-87.67423738,1,20,140.2
290,469,MADISON,DAMEN,20,199,133.8,10/01/2012,Weekday,"(41.88139800, -87.67644800)",41.881398,-87.676448,1,20,332.8
291,470,MADISON,HOYNE,20,133,149.8,10/01/2012,Weekday,"(41.88133700, -87.67892300)",41.881337,-87.678923,1,20,282.8
292,473,MADISON,WESTERN,20,664.9,377.4,10/01/2012,Weekday,"(41.88123500, -87.68619300)",41.881235,-87.686193,1,20,1042.3
293,478,MADISON,FRANCISCO,20,96.4,75.9,10/01/2012,Weekday,"(41.88110300, -87.69855200)",41.881103,-87.698552,1,20,172.3
294,479,MADISON,SACRAMENTO,20,75.7,105.1,10/01/2012,Weekday,"(41.88108800, -87.70106200)",41.881088,-87.701062,1,20,180.8
295,480,MADISON,ALBANY (west leg),20,64,113.5,10/01/2012,Weekday,"(41.88105200, -87.70345700)",41.881052,-87.703457,1,20,177.5
296,482,MADISON,SPAULDING,20,41.7,68.2,10/01/2012,Weekday,"(41.88099200, -87.70857200)",41.880992,-87.708572,1,20,109.9
297,484,MADISON,ST. LOUIS,20,16.4,14.3,10/01/2012,Weekday,"(41.88094300, -87.71377200)",41.880943,-87.713772,1,20,30.7
298,485,MADISON,CENTRAL PARK,20,67.1,45.6,10/01/2012,Weekday,"(41.88092565, -87.71581962)",41.88092565,-87.71581962,1,20,112.7
299,486,MADISON,HAMLIN,20,120.4,249.9,10/01/2012,Weekday,"(41.88086554, -87.72097816)",41.88086554,-87.72097816,1,20,370.3
300,487,MADISON,SPRINGFIELD,20,106.5,221.9,10/01/2012,Weekday,"(41.88080561, -87.72310350)",41.88080561,-87.7231035,1,20,328.4
301,494,MADISON,KENTON (west leg),20,34.4,57.8,10/01/2012,Weekday,"(41.88065000, -87.74059800)",41.88065,-87.740598,1,20,92.2
302,495,MADISON,KILPATRICK,20,33.5,102.8,10/01/2012,Weekday,"(41.88063200, -87.74259000)",41.880632,-87.74259,1,20,136.3
303,496,MADISON,CICERO,20,329.8,487.7,10/01/2012,Weekday,"(41.88060934, -87.74512281)",41.88060934,-87.74512281,1,20,817.5
304,497,MADISON,LAMON,20,133.4,292.6,10/01/2012,Weekday,"(41.88057059, -87.74751850)",41.88057059,-87.7475185,1,20,426
305,498,MADISON,LAVERGNE (west leg),20,4.9,16.6,10/01/2012,Weekday,"(41.88055203, -87.75003880)",41.88055203,-87.7500388,1,20,21.5
306,499,MADISON,LECLAIRE,20,53.8,216.3,10/01/2012,Weekday,"(41.88049350, -87.75246236)",41.8804935,-87.75246236,1,20,270.1
307,502,MADISON,LONG,20,26.5,147.6,10/01/2012,Weekday,"(41.88041111, -87.75996398)",41.88041111,-87.75996398,1,20,174.1
308,505,MADISON,CENTRAL,20,125.1,694.1,10/01/2012,Weekday,"(41.88035703, -87.76469173)",41.88035703,-87.76469173,1,20,819.2
309,506,MADISON,PARKSIDE,20,21.9,85.5,10/01/2012,Weekday,"(41.88031057, -87.76638886)",41.88031057,-87.76638886,1,20,107.4
310,507,MADISON,WALLER,20,12.3,74.2,10/01/2012,Weekday,"(41.88028356, -87.76803586)",41.88028356,-87.76803586,1,20,86.5
311,508,MADISON,MENARD,20,8.5,128.8,10/01/2012,Weekday,"(41.88026556, -87.76966086)",41.88026556,-87.76966086,1,20,137.3
312,509,MADISON,MAYFIELD (west leg),20,3.9,174.1,10/01/2012,Weekday,"(41.88022656, -87.77166101)",41.88022656,-87.77166101,1,20,178
313,510,CHICAGO,AUSTIN,66,532,488,10/01/2012,Weekday,"(41.89492553, -87.77484321)",41.89492553,-87.77484321,1,66,1020
314,511,CHICAGO,MAYFIELD,66,77.2,3.3,10/01/2012,Weekday,"(41.89469800, -87.77240400)",41.894698,-87.772404,1,66,80.5
315,512,CHICAGO,MENARD,66,88.5,13,10/01/2012,Weekday,"(41.89472400, -87.77029500)",41.894724,-87.770295,1,66,101.5
316,513,CHICAGO,WALLER (west leg),66,86.1,14.9,10/01/2012,Weekday,"(41.89475300, -87.76800500)",41.894753,-87.768005,1,66,101
317,515,CHICAGO,CENTRAL,66,610.5,96.2,10/01/2012,Weekday,"(41.89479043, -87.76552392)",41.89479043,-87.76552392,1,66,706.7
318,516,CHICAGO,PINE,66,98.4,14.7,10/01/2012,Weekday,"(41.89481300, -87.76368100)",41.894813,-87.763681,1,66,113.1
319,518,CHICAGO,LOCKWOOD,66,98.9,61,10/01/2012,Weekday,"(41.89485700, -87.75815200)",41.894857,-87.758152,1,66,159.9
320,520,CHICAGO,LECLAIRE,66,113.1,40.6,10/01/2012,Weekday,"(41.89489200, -87.75325000)",41.894892,-87.75325,1,66,153.7
321,522,CHICAGO,LAMON,66,97,61,10/01/2012,Weekday,"(41.89491691, -87.74830576)",41.89491691,-87.74830576,1,66,158
322,523,CHICAGO,CICERO,66,484.5,263,10/01/2012,Weekday,"(41.89490567, -87.74593690)",41.89490567,-87.7459369,1,66,747.5
323,524,CHICAGO,KILPATRICK,66,33.4,13.5,10/01/2012,Weekday,"(41.89497791, -87.74357476)",41.89497791,-87.74357476,1,66,46.9
324,525,CHICAGO,KILBOURN (east leg),66,25,20,10/01/2012,Weekday,"(41.89506620, -87.73839753)",41.8950662,-87.73839753,1,66,45
325,527,CHICAGO,KILDARE,66,35.7,21.6,10/01/2012,Weekday,"(41.89515935, -87.73356209)",41.89515935,-87.73356209,1,66,57.3
326,528,CHICAGO,KEELER,66,58.4,47.8,10/01/2012,Weekday,"(41.89518019, -87.73103742)",41.89518019,-87.73103742,1,66,106.2
327,529,CHICAGO,KARLOV,66,55.2,80.9,10/01/2012,Weekday,"(41.89523069, -87.72859928)",41.89523069,-87.72859928,1,66,136.1
328,530,CHICAGO,PULASKI,66,583,531.3,10/01/2012,Weekday,"(41.89528970, -87.72621079)",41.8952897,-87.72621079,1,66,1114.3
329,531,CHICAGO,SPRINGFIELD,66,89.3,59.5,10/01/2012,Weekday,"(41.89535017, -87.72370372)",41.89535017,-87.72370372,1,66,148.8
330,535,CHICAGO,ST. LOUIS,66,62.1,106.5,10/01/2012,Weekday,"(41.89540605, -87.71398324)",41.89540605,-87.71398324,1,66,168.6
331,537,CHICAGO,SPAULDING,66,36.3,99.5,10/01/2012,Weekday,"(41.89540903, -87.70906101)",41.89540903,-87.70906101,1,66,135.8
332,538,CHICAGO,KEDZIE,66,261.4,480.1,10/01/2012,Weekday,"(41.89547423, -87.70669089)",41.89547423,-87.70669089,1,66,741.5
333,544,CHICAGO,CALIFORNIA,66,198.4,58.5,10/01/2012,Weekday,"(41.89557304, -87.69680625)",41.89557304,-87.69680625,1,66,256.9
334,545,CHICAGO,WASHTENAW,66,143.9,15,10/01/2012,Weekday,"(41.89559143, -87.69435573)",41.89559143,-87.69435573,1,66,158.9
335,547,CHICAGO,CAMPBELL,66,147.6,27.2,10/01/2012,Weekday,"(41.89562813, -87.68941398)",41.89562813,-87.68941398,1,66,174.8
336,548,CHICAGO,WESTERN,66,501.7,325.7,10/01/2012,Weekday,"(41.89566223, -87.68701853)",41.89566223,-87.68701853,1,66,827.4
337,550,CHICAGO,LEAVITT,66,226.5,26,10/01/2012,Weekday,"(41.89574859, -87.68206956)",41.89574859,-87.68206956,1,66,252.5
338,551,CHICAGO,HOYNE,66,201,66,10/01/2012,Weekday,"(41.89578741, -87.67959733)",41.89578741,-87.67959733,1,66,267
339,552,CHICAGO,DAMEN,66,534.7,278.1,10/01/2012,Weekday,"(41.89583078, -87.67719168)",41.89583078,-87.67719168,1,66,812.8
340,553,CHICAGO,WOLCOTT,66,209.1,41.4,10/01/2012,Weekday,"(41.89587004, -87.67474255)",41.89587004,-87.67474255,1,66,250.5
341,556,CHICAGO,ASHLAND,66,449.5,458.5,10/01/2012,Weekday,"(41.89599305, -87.66747410)",41.89599305,-87.6674741,1,66,908
342,557,CHICAGO,BISHOP,66,236.9,106.6,10/01/2012,Weekday,"(41.89604414, -87.66414584)",41.89604414,-87.66414584,1,66,343.5
343,559,CHICAGO,ELIZABETH (east leg),66,156,106,10/01/2012,Weekday,"(41.89612172, -87.65956047)",41.89612172,-87.65956047,1,66,262
344,561,CHICAGO,MILWAUKEE,66,1214,979.1,10/01/2012,Weekday,"(41.89619683, -87.65554311)",41.89619683,-87.65554311,1,66,2193.1
345,562,CHICAGO,OGDEN,66,212.3,16.7,10/01/2012,Weekday,"(41.89621694, -87.65430910)",41.89621694,-87.6543091,1,66,229
346,563,CHICAGO,SANGAMON (west leg),66,63.5,22.1,10/01/2012,Weekday,"(41.89626756, -87.65126255)",41.89626756,-87.65126255,1,66,85.6
347,565,CHICAGO,HALSTED,66,161.3,191.4,10/01/2012,Weekday,"(41.89628954, -87.64726282)",41.89628954,-87.64726282,1,66,352.7
348,566,CHICAGO,700 WEST,66,39.5,61.6,10/01/2012,Weekday,"(41.89634208, -87.64618838)",41.89634208,-87.64618838,1,66,101.1
349,567,CHICAGO,LARRABEE,66,406.6,368.5,10/01/2012,Weekday,"(41.89638809, -87.64273373)",41.89638809,-87.64273373,1,66,775.1
350,569,CHICAGO,HUDSON,66,57.5,50.7,10/01/2012,Weekday,"(41.89641589, -87.64021797)",41.89641589,-87.64021797,1,66,108.2
351,571,CHICAGO,ORLEANS,66,81.2,254,10/01/2012,Weekday,"(41.89644872, -87.63735212)",41.89644872,-87.63735212,1,66,335.2
352,574,CHICAGO,LASALLE,66,154.5,240.6,10/01/2012,Weekday,"(41.89651769, -87.63295213)",41.89651769,-87.63295213,1,66,395.1
353,575,CHICAGO,CLARK,66,97.3,181.9,10/01/2012,Weekday,"(41.89653382, -87.63136267)",41.89653382,-87.63136267,1,66,279.2
354,576,CHICAGO,DEARBORN,66,46.6,266.2,10/01/2012,Weekday,"(41.89658592, -87.62992506)",41.89658592,-87.62992506,1,66,312.8
355,577,CHICAGO,STATE,66,230,1125.2,10/01/2012,Weekday,"(41.89660686, -87.62838543)",41.89660686,-87.62838543,1,66,1355.2
356,578,CHICAGO,WABASH,66,280.9,255.6,10/01/2012,Weekday,"(41.89662108, -87.62698841)",41.89662108,-87.62698841,1,66,536.5
357,579,CHICAGO,RUSH,66,74.4,295.4,10/01/2012,Weekday,"(41.89664470, -87.62567065)",41.8966447,-87.62567065,1,66,369.8
358,580,CHICAGO,MICHIGAN,66,173.2,833.8,10/01/2012,Weekday,"(41.89666084, -87.62453010)",41.89666084,-87.6245301,1,66,1007
359,599,CHICAGO,MICHIGAN,66,1338.5,208.5,10/01/2012,Weekday,"(41.89680037, -87.62449336)",41.89680037,-87.62449336,1,66,1547
360,600,CHICAGO,WABASH,66,503,111,10/01/2012,Weekday,"(41.89676304, -87.62670344)",41.89676304,-87.62670344,1,66,614
361,601,CHICAGO,STATE,66,1308,575,10/01/2012,Weekday,"(41.89674104, -87.62802244)",41.89674104,-87.62802244,1,66,1883
362,602,CHICAGO,DEARBORN,66,424.4,115.6,10/01/2012,Weekday,"(41.89671904, -87.62960444)",41.89671904,-87.62960444,1,66,540
363,603,CHICAGO,CLARK,66,239.1,58,10/01/2012,Weekday,"(41.89669704, -87.63105944)",41.89669704,-87.63105944,1,66,297.1
364,604,CHICAGO,LASALLE,66,263.6,128.5,10/01/2012,Weekday,"(41.89671657, -87.63252804)",41.89671657,-87.63252804,1,66,392.1
365,606,CHICAGO,FRANKLIN,66,885.9,529.2,10/01/2012,Weekday,"(41.89666896, -87.63553437)",41.89666896,-87.63553437,1,66,1415.1
366,609,CHICAGO,HUDSON,66,57.1,69.5,10/01/2012,Weekday,"(41.89661268, -87.63976119)",41.89661268,-87.63976119,1,66,126.6
